period,respondent,respondent-name,type,type-name,value,value-units
2024-12-23T15,TEC,Tampa Electric Company,DF,Day-ahead demand forecast,2149,megawatthours
2024-12-23T15,TEC,Tampa Electric Company,NG,Net generation,2572,megawatthours
2024-12-23T15,TEN,Tennessee,D,Demand,23522,megawatthours
2024-12-23T15,TEN,Tennessee,DF,Day-ahead demand forecast,23960,megawatthours
2024-12-23T15,TEN,Tennessee,NG,Net generation,23309,megawatthours
2024-12-23T15,TEPC,Tucson Electric Power,D,Demand,1517,megawatthours
2024-12-23T15,TEPC,Tucson Electric Power,DF,Day-ahead demand forecast,1537,megawatthours
2024-12-23T15,TEPC,Tucson Electric Power,NG,Net generation,1464,megawatthours
2024-12-23T15,TEPC,Tucson Electric Power,TI,Total interchange,-53,megawatthours
2024-12-23T15,TEX,Texas,D,Demand,47244,megawatthours
2024-12-23T15,TEX,Texas,DF,Day-ahead demand forecast,48221,megawatthours
2024-12-23T15,TEX,Texas,NG,Net generation,49217,megawatthours
2024-12-23T15,TIDC,Turlock Irrigation District,D,Demand,275,megawatthours
2024-12-23T15,TIDC,Turlock Irrigation District,DF,Day-ahead demand forecast,273,megawatthours
2024-12-23T15,TIDC,Turlock Irrigation District,NG,Net generation,224,megawatthours
2024-12-23T15,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",D,Demand,571,megawatthours
2024-12-23T15,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",DF,Day-ahead demand forecast,601,megawatthours
2024-12-23T15,TPWR,"City of Tacoma, Department of Public Utilities, Light Division",NG,Net generation,316,megawatthours
2024-12-23T15,TVA,Tennessee Valley Authority,D,Demand,23522,megawatthours
2024-12-23T15,TVA,Tennessee Valley Authority,DF,Day-ahead demand forecast,23960,megawatthours
2024-12-23T15,TVA,Tennessee Valley Authority,NG,Net generation,23309,megawatthours
2024-12-23T15,US48,United States Lower 48,D,Demand,495704,megawatthours
2024-12-23T15,US48,United States Lower 48,DF,Day-ahead demand forecast,447052,megawatthours
2024-12-23T15,US48,United States Lower 48,NG,Net generation,421434,megawatthours
2024-12-23T15,US48,United States Lower 48,TI,Total interchange,2190,megawatthours
2024-12-23T15,WACM,Western Area Power Administration - Rocky Mountain Region,D,Demand,3766,megawatthours
2024-12-23T15,WACM,Western Area Power Administration - Rocky Mountain Region,DF,Day-ahead demand forecast,3456,megawatthours
2024-12-23T15,WACM,Western Area Power Administration - Rocky Mountain Region,NG,Net generation,4173,megawatthours
2024-12-23T15,WALC,Western Area Power Administration - Desert Southwest Region,D,Demand,681,megawatthours
2024-12-23T15,WALC,Western Area Power Administration - Desert Southwest Region,DF,Day-ahead demand forecast,803,megawatthours
2024-12-23T15,WALC,Western Area Power Administration - Desert Southwest Region,NG,Net generation,804,megawatthours
2024-12-23T15,WAUW,Western Area Power Administration - Upper Great Plains West,D,Demand,98,megawatthours
2024-12-23T15,WAUW,Western Area Power Administration - Upper Great Plains West,DF,Day-ahead demand forecast,106,megawatthours
2024-12-23T15,WAUW,Western Area Power Administration - Upper Great Plains West,NG,Net generation,65,megawatthours
2024-12-23T15,WWA,"NaturEner Wind Watch, LLC",NG,Net generation,142,megawatthours
2024-12-23T15,WWA,"NaturEner Wind Watch, LLC",TI,Total interchange,142,megawatthours
2024-12-23T15,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",NG,Net generation,177,megawatthours
2024-12-23T15,YAD,"Alcoa Power Generating, Inc. - Yadkin Division",TI,Total interchange,173,megawatthours
2024-12-23T14,AECI,"Associated Electric Cooperative, Inc.",D,Demand,2809,megawatthours
2024-12-23T14,AECI,"Associated Electric Cooperative, Inc.",DF,Day-ahead demand forecast,3106,megawatthours
2024-12-23T14,AECI,"Associated Electric Cooperative, Inc.",NG,Net generation,3910,megawatthours
2024-12-23T14,AVA,Avista Corporation,D,Demand,1407,megawatthours
2024-12-23T14,AVA,Avista Corporation,DF,Day-ahead demand forecast,1485,megawatthours
2024-12-23T14,AVA,Avista Corporation,NG,Net generation,642,megawatthours
2024-12-23T14,AVRN,"Avangrid Renewables, LLC",NG,Net generation,521,megawatthours
2024-12-23T14,AZPS,Arizona Public Service Company,D,Demand,3520,megawatthours
2024-12-23T14,AZPS,Arizona Public Service Company,DF,Day-ahead demand forecast,3573,megawatthours
2024-12-23T14,AZPS,Arizona Public Service Company,NG,Net generation,2607,megawatthours
2024-12-23T14,BANC,Balancing Authority of Northern California,D,Demand,1605,megawatthours
2024-12-23T14,BANC,Balancing Authority of Northern California,DF,Day-ahead demand forecast,1657,megawatthours
2024-12-23T14,BANC,Balancing Authority of Northern California,NG,Net generation,1277,megawatthours
2024-12-23T14,BANC,Balancing Authority of Northern California,TI,Total interchange,-328,megawatthours
2024-12-23T14,BPAT,Bonneville Power Administration,D,Demand,6644,megawatthours
2024-12-23T14,BPAT,Bonneville Power Administration,DF,Day-ahead demand forecast,6446,megawatthours
2024-12-23T14,BPAT,Bonneville Power Administration,NG,Net generation,7991,megawatthours
2024-12-23T14,CAL,California,D,Demand,25017,megawatthours
2024-12-23T14,CAL,California,DF,Day-ahead demand forecast,26024,megawatthours
2024-12-23T14,CAL,California,NG,Net generation,16345,megawatthours
2024-12-23T14,CAL,California,TI,Total interchange,-328,megawatthours
2024-12-23T14,CAR,Carolinas,D,Demand,38553,megawatthours
2024-12-23T14,CAR,Carolinas,DF,Day-ahead demand forecast,39856,megawatthours
2024-12-23T14,CAR,Carolinas,NG,Net generation,34828,megawatthours
2024-12-23T14,CAR,Carolinas,TI,Total interchange,175,megawatthours
2024-12-23T14,CENT,Central,D,Demand,32688,megawatthours
2024-12-23T14,CENT,Central,DF,Day-ahead demand forecast,34776,megawatthours
2024-12-23T14,CENT,Central,NG,Net generation,33346,megawatthours
2024-12-23T14,CENT,Central,TI,Total interchange,189,megawatthours
2024-12-23T14,CHPD,Public Utility District No. 1 of Chelan County,D,Demand,302,megawatthours
2024-12-23T14,CHPD,Public Utility District No. 1 of Chelan County,DF,Day-ahead demand forecast,302,megawatthours
2024-12-23T14,CHPD,Public Utility District No. 1 of Chelan County,NG,Net generation,631,megawatthours
2024-12-23T14,CISO,California Independent System Operator,D,Demand,20508,megawatthours
2024-12-23T14,CISO,California Independent System Operator,DF,Day-ahead demand forecast,21690,megawatthours
2024-12-23T14,CISO,California Independent System Operator,NG,Net generation,13120,megawatthours
2024-12-23T14,CPLE,Duke Energy Progress East,D,Demand,11546,megawatthours
2024-12-23T14,CPLE,Duke Energy Progress East,DF,Day-ahead demand forecast,12409,megawatthours
2024-12-23T14,CPLE,Duke Energy Progress East,NG,Net generation,9227,megawatthours
2024-12-23T14,CPLW,Duke Energy Progress West,D,Demand,917,megawatthours
2024-12-23T14,CPLW,Duke Energy Progress West,DF,Day-ahead demand forecast,938,megawatthours
2024-12-23T14,CPLW,Duke Energy Progress West,NG,Net generation,533,megawatthours
2024-12-23T14,DEAA,"Arlington Valley, LLC",NG,Net generation,493,megawatthours
2024-12-23T14,DOPD,PUD No. 1 of Douglas County,D,Demand,314,megawatthours
2024-12-23T14,DOPD,PUD No. 1 of Douglas County,DF,Day-ahead demand forecast,296,megawatthours
2024-12-23T14,DOPD,PUD No. 1 of Douglas County,NG,Net generation,469,megawatthours
2024-12-23T14,DOPD,PUD No. 1 of Douglas County,TI,Total interchange,155,megawatthours
2024-12-23T14,DUK,Duke Energy Carolinas,D,Demand,17897,megawatthours
2024-12-23T14,DUK,Duke Energy Carolinas,DF,Day-ahead demand forecast,18128,megawatthours
2024-12-23T14,DUK,Duke Energy Carolinas,NG,Net generation,18075,megawatthours
2024-12-23T14,EPE,El Paso Electric Company,D,Demand,884,megawatthours
2024-12-23T14,EPE,El Paso Electric Company,DF,Day-ahead demand forecast,912,megawatthours
2024-12-23T14,EPE,El Paso Electric Company,NG,Net generation,592,megawatthours
2024-12-23T14,ERCO,"Electric Reliability Council of Texas, Inc.",D,Demand,46163,megawatthours
2024-12-23T14,ERCO,"Electric Reliability Council of Texas, Inc.",DF,Day-ahead demand forecast,47183,megawatthours
2024-12-23T14,ERCO,"Electric Reliability Council of Texas, Inc.",NG,Net generation,48340,megawatthours
2024-12-23T14,FLA,Florida,D,Demand,26514,megawatthours
2024-12-23T14,FLA,Florida,DF,Day-ahead demand forecast,24948,megawatthours
2024-12-23T14,FLA,Florida,NG,Net generation,28217,megawatthours
2024-12-23T14,FLA,Florida,TI,Total interchange,1506,megawatthours
2024-12-23T14,FMPP,Florida Municipal Power Pool,D,Demand,1887,megawatthours
2024-12-23T14,FMPP,Florida Municipal Power Pool,DF,Day-ahead demand forecast,1861,megawatthours
2024-12-23T14,FMPP,Florida Municipal Power Pool,NG,Net generation,1843,megawatthours
2024-12-23T14,FMPP,Florida Municipal Power Pool,TI,Total interchange,-44,megawatthours
2024-12-23T14,FPC,"Duke Energy Florida, Inc.",D,Demand,6200,megawatthours
2024-12-23T14,FPC,"Duke Energy Florida, Inc.",DF,Day-ahead demand forecast,4529,megawatthours
2024-12-23T14,FPC,"Duke Energy Florida, Inc.",NG,Net generation,5694,megawatthours
2024-12-23T14,FPL,Florida Power & Light Co.,D,Demand,13620,megawatthours
2024-12-23T14,FPL,Florida Power & Light Co.,DF,Day-ahead demand forecast,13785,megawatthours
2024-12-23T14,FPL,Florida Power & Light Co.,NG,Net generation,14463,megawatthours
2024-12-23T14,GCPD,"Public Utility District No. 2 of Grant County, Washington",D,Demand,707,megawatthours
2024-12-23T14,GCPD,"Public Utility District No. 2 of Grant County, Washington",DF,Day-ahead demand forecast,722,megawatthours
2024-12-23T14,GCPD,"Public Utility District No. 2 of Grant County, Washington",NG,Net generation,1015,megawatthours
2024-12-23T14,GCPD,"Public Utility District No. 2 of Grant County, Washington",TI,Total interchange,309,megawatthours
2024-12-23T14,GRID,"Gridforce Energy Management, LLC",NG,Net generation,2847,megawatthours
2024-12-23T14,GVL,Gainesville Regional Utilities,D,Demand,229,megawatthours
2024-12-23T14,GVL,Gainesville Regional Utilities,DF,Day-ahead demand forecast,220,megawatthours
2024-12-23T14,GVL,Gainesville Regional Utilities,NG,Net generation,205,megawatthours
2024-12-23T14,GVL,Gainesville Regional Utilities,TI,Total interchange,-23,megawatthours
2024-12-23T14,GWA,"NaturEner Power Watch, LLC",NG,Net generation,105,megawatthours
2024-12-23T14,GWA,"NaturEner Power Watch, LLC",TI,Total interchange,105,megawatthours
2024-12-23T14,HGMA,"New Harquahala Generating Company, LLC",NG,Net generation,649,megawatthours
2024-12-23T14,HST,City of Homestead,D,Demand,45,megawatthours
2024-12-23T14,HST,City of Homestead,DF,Day-ahead demand forecast,49,megawatthours
2024-12-23T14,HST,City of Homestead,NG,Net generation,0,megawatthours
2024-12-23T14,IID,Imperial Irrigation District,D,Demand,235,megawatthours
2024-12-23T14,IID,Imperial Irrigation District,DF,Day-ahead demand forecast,259,megawatthours
2024-12-23T14,IID,Imperial Irrigation District,NG,Net generation,445,megawatthours
2024-12-23T14,IPCO,Idaho Power Company,D,Demand,1928,megawatthours
2024-12-23T14,IPCO,Idaho Power Company,DF,Day-ahead demand forecast,2202,megawatthours
2024-12-23T14,IPCO,Idaho Power Company,NG,Net generation,1276,megawatthours
2024-12-23T14,IPCO,Idaho Power Company,TI,Total interchange,-636,megawatthours
2024-12-23T14,ISNE,ISO New England,D,Demand,17979,megawatthours
2024-12-23T14,ISNE,ISO New England,DF,Day-ahead demand forecast,18010,megawatthours
2024-12-23T14,ISNE,ISO New England,NG,Net generation,12685,megawatthours
2024-12-23T14,JEA,JEA,D,Demand,1626,megawatthours
2024-12-23T14,JEA,JEA,DF,Day-ahead demand forecast,1658,megawatthours
2024-12-23T14,JEA,JEA,NG,Net generation,1090,megawatthours
2024-12-23T14,LDWP,Los Angeles Department of Water and Power,D,Demand,2413,megawatthours
2024-12-23T14,LDWP,Los Angeles Department of Water and Power,DF,Day-ahead demand forecast,2163,megawatthours
2024-12-23T14,LDWP,Los Angeles Department of Water and Power,NG,Net generation,1290,megawatthours
2024-12-23T14,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,D,Demand,5130,megawatthours
2024-12-23T14,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,DF,Day-ahead demand forecast,4995,megawatthours
2024-12-23T14,LGEE,LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company,NG,Net generation,4752,megawatthours
2024-12-23T14,MIDA,Mid-Atlantic,D,Demand,84962,megawatthours
2024-12-23T14,MIDA,Mid-Atlantic,DF,Day-ahead demand forecast,118046,megawatthours
2024-12-23T14,MIDA,Mid-Atlantic,NG,Net generation,112212,megawatthours
2024-12-23T14,MIDW,Midwest,D,Demand,89373,megawatthours
2024-12-23T14,MIDW,Midwest,DF,Day-ahead demand forecast,8101,megawatthours
2024-12-23T14,MIDW,Midwest,NG,Net generation,8662,megawatthours
2024-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",D,Demand,81434,megawatthours
2024-12-23T14,NE,New England,D,Demand,17979,megawatthours
2024-12-23T14,NE,New England,DF,Day-ahead demand forecast,18010,megawatthours
2024-12-23T14,NE,New England,NG,Net generation,12685,megawatthours
2024-12-23T14,NEVP,Nevada Power Company,D,Demand,3736,megawatthours
2024-12-23T14,NEVP,Nevada Power Company,DF,Day-ahead demand forecast,3574,megawatthours
2024-12-23T14,NEVP,Nevada Power Company,NG,Net generation,3113,megawatthours
2024-12-23T14,NW,Northwest,D,Demand,39871,megawatthours
2024-12-23T14,NW,Northwest,DF,Day-ahead demand forecast,39853,megawatthours
2024-12-23T14,NW,Northwest,NG,Net generation,41466,megawatthours
2024-12-23T14,NW,Northwest,TI,Total interchange,51,megawatthours
2024-12-23T14,NWMT,NorthWestern Corporation,D,Demand,1390,megawatthours
2024-12-23T14,NWMT,NorthWestern Corporation,DF,Day-ahead demand forecast,1414,megawatthours
2024-12-23T14,NWMT,NorthWestern Corporation,NG,Net generation,2932,megawatthours
2024-12-23T14,NY,New York,D,Demand,21965,megawatthours
2024-12-23T14,NY,New York,DF,Day-ahead demand forecast,20506,megawatthours
2024-12-23T14,NY,New York,NG,Net generation,15500,megawatthours
2024-12-23T14,NYIS,New York Independent System Operator,D,Demand,21965,megawatthours
2024-12-23T14,NYIS,New York Independent System Operator,DF,Day-ahead demand forecast,20506,megawatthours
2024-12-23T14,NYIS,New York Independent System Operator,NG,Net generation,15500,megawatthours
2024-12-23T14,PACE,PacifiCorp East,D,Demand,5671,megawatthours
2024-12-23T14,PACE,PacifiCorp East,DF,Day-ahead demand forecast,6062,megawatthours
2024-12-23T14,PACE,PacifiCorp East,NG,Net generation,7421,megawatthours
2024-12-23T14,PACW,PacifiCorp West,D,Demand,2333,megawatthours
2024-12-23T14,PACW,PacifiCorp West,DF,Day-ahead demand forecast,2631,megawatthours
2024-12-23T14,PACW,PacifiCorp West,NG,Net generation,499,megawatthours
2024-12-23T14,PGE,Portland General Electric Company,D,Demand,2491,megawatthours
2024-12-23T14,PGE,Portland General Electric Company,DF,Day-ahead demand forecast,2431,megawatthours
2024-12-23T14,PGE,Portland General Electric Company,NG,Net generation,1027,megawatthours
2024-12-23T14,PJM,"PJM Interconnection, LLC",D,Demand,84962,megawatthours
2024-12-23T14,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,118046,megawatthours
2024-12-23T14,PJM,"PJM Interconnection, LLC",NG,Net generation,112212,megawatthours
2024-12-23T14,PNM,Public Service Company of New Mexico,D,Demand,1731,megawatthours
2024-12-23T14,PNM,Public Service Company of New Mexico,DF,Day-ahead demand forecast,1681,megawatthours
2024-12-23T14,PNM,Public Service Company of New Mexico,NG,Net generation,1830,megawatthours
2024-12-23T14,PSCO,Public Service Company of Colorado,D,Demand,4799,megawatthours
2024-12-23T14,PSCO,Public Service Company of Colorado,DF,Day-ahead demand forecast,4820,megawatthours
2024-12-23T14,PSCO,Public Service Company of Colorado,NG,Net generation,4935,megawatthours
2024-12-23T14,PSEI,"Puget Sound Energy, Inc.",D,Demand,2784,megawatthours
2024-12-23T14,PSEI,"Puget Sound Energy, Inc.",DF,Day-ahead demand forecast,2407,megawatthours
2024-12-23T14,PSEI,"Puget Sound Energy, Inc.",NG,Net generation,1176,megawatthours
2024-12-23T14,SC,South Carolina Public Service Authority,D,Demand,4443,megawatthours
2024-12-23T14,SC,South Carolina Public Service Authority,DF,Day-ahead demand forecast,4631,megawatthours
2024-12-23T14,SC,South Carolina Public Service Authority,NG,Net generation,3405,megawatthours
2024-12-23T14,SCEG,"Dominion Energy South Carolina, Inc.",D,Demand,3750,megawatthours
2024-12-23T14,SCEG,"Dominion Energy South Carolina, Inc.",DF,Day-ahead demand forecast,3750,megawatthours
2024-12-23T14,SCEG,"Dominion Energy South Carolina, Inc.",NG,Net generation,3407,megawatthours
2024-12-23T14,SCL,Seattle City Light,D,Demand,1065,megawatthours
2024-12-23T14,SCL,Seattle City Light,DF,Day-ahead demand forecast,1040,megawatthours
2024-12-23T14,SCL,Seattle City Light,NG,Net generation,219,megawatthours
2024-12-23T14,SE,Southeast,D,Demand,35045,megawatthours
2024-12-23T14,SE,Southeast,DF,Day-ahead demand forecast,37149,megawatthours
2024-12-23T14,SE,Southeast,NG,Net generation,35123,megawatthours
2024-12-23T14,SE,Southeast,TI,Total interchange,874,megawatthours
2024-12-23T14,SEC,Seminole Electric Cooperative,D,Demand,248,megawatthours
2024-12-23T14,SEC,Seminole Electric Cooperative,DF,Day-ahead demand forecast,242,megawatthours
2024-12-23T14,SEC,Seminole Electric Cooperative,NG,Net generation,1821,megawatthours
2024-12-23T14,SEC,Seminole Electric Cooperative,TI,Total interchange,1573,megawatthours
2024-12-23T14,SEPA,Southeastern Power Administration,NG,Net generation,873,megawatthours
2024-12-23T14,SEPA,Southeastern Power Administration,TI,Total interchange,874,megawatthours
2024-12-23T14,SOCO,"Southern Company Services, Inc. - Trans",D,Demand,35045,megawatthours
